latitude,longitude,hour,day_of_week,weekend,crime_zone,zone_category
12.907384,77.5661321,9,6,1,0,High
12.9076516,77.5661277,9,6,1,0,High
12.9077737,77.5658788,9,6,1,0,High
12.9072905,77.5662167,9,6,1,0,High
12.9074884,77.5661656,9,6,1,0,High
12.907338,77.5661607,9,6,1,0,High
12.9073191,77.5662115,9,6,1,0,High
12.9073268,77.5661859,9,6,1,0,High
12.9074809,77.5661761,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907309,77.5661992,9,6,1,0,High
12.907299,77.5662197,9,6,1,0,High
12.907299,77.5662197,9,6,1,0,High
12.907299,77.5662197,9,6,1,0,High
12.9074943,77.5661635,9,6,1,0,High
12.9074158,77.5661766,9,6,1,0,High
12.9075391,77.5660937,9,6,1,0,High
12.9073369,77.5661355,9,6,1,0,High
12.9077952,77.5661497,9,6,1,0,High
12.9077952,77.5661497,9,6,1,0,High
12.9074623,77.5661744,9,6,1,0,High
12.9077952,77.5661497,9,6,1,0,High
12.9074623,77.5661744,9,6,1,0,High
12.9074623,77.5661744,9,6,1,0,High
12.9077952,77.5661497,9,6,1,0,High
12.9074623,77.5661744,9,6,1,0,High
12.9074623,77.5661744,9,6,1,0,High
12.9074675,77.5661725,10,6,1,0,High
12.9072964,77.5662122,10,6,1,0,High
12.9072964,77.5662122,10,6,1,0,High
12.9072964,77.5662122,10,6,1,0,High
12.9072964,77.5662122,10,6,1,0,High
12.9074691,77.5661721,10,6,1,0,High
12.9074691,77.5661721,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.9074272,77.5662003,10,6,1,0,High
12.908026,77.5661642,10,6,1,0,High
12.908026,77.5661642,10,6,1,0,High
12.908026,77.5661642,10,6,1,0,High
12.908026,77.5661642,10,6,1,0,High
12.908026,77.5661642,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.907428,77.5661957,10,6,1,0,High
12.9081054,77.5655099,10,6,1,0,High
12.9073462,77.5662322,10,6,1,0,High
12.9079743,77.5655429,10,6,1,0,High
12.9073462,77.5662322,10,6,1,0,High
12.9073462,77.5662322,10,6,1,0,High
12.9079743,77.5655429,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9081037,77.5655232,10,6,1,0,High
12.9081049,77.5655153,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9080954,77.5656289,10,6,1,0,High
12.9079935,77.5658881,10,6,1,0,High
12.9075932,77.5661498,10,6,1,0,High
12.9074275,77.5661998,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9079817,77.5656576,10,6,1,0,High
12.9079817,77.5656576,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.90808,77.5655668,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9079767,77.5657051,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9079253,77.5656818,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9073767,77.566229,10,6,1,0,High
12.9079226,77.5658337,10,6,1,0,High
12.9079226,77.5658337,10,6,1,0,High
12.9079226,77.5658337,10,6,1,0,High
12.9074242,77.5662009,10,6,1,0,High
12.9074242,77.5662009,10,6,1,0,High
12.9074242,77.5662009,10,6,1,0,High
12.9074242,77.5662009,10,6,1,0,High
12.9074242,77.5662009,10,6,1,0,High
12.9076254,77.5660059,10,6,1,0,High
12.9076254,77.5660059,10,6,1,0,High
12.9076254,77.5660059,10,6,1,0,High
12.9076254,77.5660059,10,6,1,0,High
12.907374,77.5662376,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9075065,77.5661778,10,6,1,0,High
12.9073911,77.566211,10,6,1,0,High
12.9081331,77.565537,10,6,1,0,High
12.9081044,77.5655196,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9081044,77.5655196,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9080824,77.5654959,10,6,1,0,High
12.9074926,77.5662064,10,6,1,0,High
12.9081027,77.5655203,10,6,1,0,High
12.9081027,77.5655203,10,6,1,0,High
12.9074926,77.5662064,10,6,1,0,High
12.9075208,77.566221,10,6,1,0,High
12.9074787,77.5662634,10,6,1,0,High
12.9074787,77.5662634,10,6,1,0,High
12.9075212,77.5662136,10,6,1,0,High
12.9075212,77.5662136,10,6,1,0,High
12.9074229,77.5662195,10,6,1,0,High
12.9075551,77.5662048,10,6,1,0,High
12.9078864,77.5657479,10,6,1,0,High
12.9074229,77.5662195,10,6,1,0,High
12.9078864,77.5657479,10,6,1,0,High
12.9080176,77.5655587,10,6,1,0,High
12.9080176,77.5655587,10,6,1,0,High
12.9080176,77.5655587,10,6,1,0,High
12.9080176,77.5655587,10,6,1,0,High
12.9080176,77.5655587,10,6,1,0,High
12.9081072,77.5654332,10,6,1,0,High
12.9081072,77.5654332,10,6,1,0,High
12.9081072,77.5654332,10,6,1,0,High
12.9074229,77.5662195,10,6,1,0,High
12.9075171,77.5662126,10,6,1,0,High
12.9074283,77.5661984,10,6,1,0,High
12.9074283,77.5661984,10,6,1,0,High
12.9074283,77.5661984,10,6,1,0,High
12.9074283,77.5661984,10,6,1,0,High
12.9074258,77.5661977,10,6,1,0,High
12.9074258,77.5661977,10,6,1,0,High
12.9074248,77.5661962,10,6,1,0,High
12.9074843,77.5662765,11,6,1,0,High
12.9074408,77.5661951,11,6,1,0,High
12.9075563,77.566255,11,6,1,0,High
12.9074443,77.5661925,11,6,1,0,High
12.9074443,77.5661925,11,6,1,0,High
12.9074443,77.5661925,11,6,1,0,High
12.9074443,77.5661925,11,6,1,0,High
12.9076656,77.5662705,11,6,1,0,High
12.9078041,77.566248,11,6,1,0,High
12.9074322,77.5662447,11,6,1,0,High
12.9074554,77.5661912,11,6,1,0,High
12.9074554,77.5661912,11,6,1,0,High
12.9074554,77.5661912,11,6,1,0,High
12.9082492,77.5655746,6,1,0,0,High
12.9082492,77.5655746,6,1,0,0,High
12.9070663,77.5634178,19,2,0,0,High
12.9070542,77.5633956,19,2,0,0,High
12.9070637,77.5634298,19,2,0,0,High
12.9070233,77.5633633,19,2,0,0,High
12.9070493,77.5634046,19,2,0,0,High
12.9070493,77.5634046,19,2,0,0,High
12.9070583,77.5634206,19,2,0,0,High
12.9070608,77.5634804,19,2,0,0,High
12.9070592,77.5634323,20,2,0,0,High
12.9070882,77.5634318,20,2,0,0,High
12.9070882,77.5634318,20,2,0,0,High
12.9070468,77.5634847,20,2,0,0,High
12.9070267,77.563425,20,2,0,0,High
12.9070267,77.563425,20,2,0,0,High
12.9070621,77.563397,20,2,0,0,High
12.9070559,77.5634222,20,2,0,0,High
12.9070683,77.5634467,23,2,0,0,High
12.9070402,77.5633421,0,3,0,0,High
12.9070402,77.5633421,0,3,0,0,High
12.9070381,77.5633339,0,3,0,0,High
12.9070184,77.5633261,0,3,0,0,High
12.9070184,77.5633261,0,3,0,0,High
12.9070184,77.5633261,0,3,0,0,High
12.9070184,77.5633261,0,3,0,0,High
12.9070184,77.5633261,0,3,0,0,High
12.9099788,77.5652116,14,5,1,0,High
12.9099622,77.5652054,14,5,1,0,High
12.9099788,77.5652116,14,5,1,0,High
12.9099847,77.5652103,14,5,1,0,High
12.9099717,77.5651991,14,5,1,0,High
12.9099717,77.5651991,14,5,1,0,High
12.9099717,77.5651991,14,5,1,0,High
12.9099717,77.5651991,14,5,1,0,High
12.9099684,77.5652015,14,5,1,0,High
12.9099721,77.5652012,14,5,1,0,High
12.9099687,77.5651969,14,5,1,0,High
12.8909171,77.5829474,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8907462,77.5828698,10,1,0,0,High
12.8798149,77.6542888,3,2,0,8,High
12.8798149,77.6542888,3,2,0,8,High
12.8798133,77.6542879,3,2,0,8,High
